	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Alginate biosynthesis	921.969535239356	2642.41807236236	839.915043999866	3595.50046369369	2839.03238440624	1797.77448441206	1582.72504564225	3069.70016102589	2688.46965325964	1872.70718824804	2175.78510322229	1153.24369855818	1848.24972950245	1141.12093712845	954.94160251259	3300.04984505448	857.094864676647	1261.39953488999	3039.05318527161	2991.24302814086	3366.33803471378	3060.54386794785	3072.60466637446	3309.19362363777	2890.86348215535	3114.85069604165	2342.0600004848	2355.82790911409	3020.76595369851	1277.87101053484	2144.11548659434	3385.67489776861	2883.32223356815	2042.00086610069	1103.67002628085	2634.53469982929	2670.85705582392	3173.31433120664	2780.6146766637	2864.05030386422	3148.30844241446	2821.2706802623	1726.53450863667	2404.92546245835	2345.80172162241	1641.95741045732	1812.63737448312	1392.61164809742	878.682425357154	2621.97813856888	2640.28492175208	3184.23977857307	3199.20284213325	1780.3508713301	1658.98433245688	3078.28829521338	3060.44398900878	427.573517956608	956.025127769067	2846.64860449568	2166.08814759177	1224.02509731767
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Colanic acid synthesis	283.951645765193	377.257585688698	382.002828358259	344.412887368956	492.567361357411	303.07111497699	545.102424357408	597.324112724319	911.106559472761	903.311182065613	894.773441553607	459.139642981061	720.048465465809	404.929412710981	148.318588342055	185.396058710926	1402.12830448356	731.345872599934	536.134311692815	570.90143357953	568.571393257036	752.655025681501	785.14653585707	176.517379065902	203.687586666834	697.363431759513	422.480337951531	174.920653090768	456.880939847445	696.328883555746	87.2637662167277	366.726874806658	505.352497590721	919.850417515525	755.591467301619	524.793676837653	651.295060743948	647.521448191226	780.560799400616	750.41606766034	556.798518159503	745.73845064808	40.0926316128422	617.330820464838	574.482054274875	1577.68149759244	194.11211047499	327.510440017128	100.090132915538	1203.45881417846	1400.9786000364	680.001105018422	571.31059928857	997.896507342684	651.377836489739	943.474747330613	1089.65436830297	8097.17349630327	4888.99682777277	797.664148712363	2265.13595475756	1187.05485992905
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Extracellular matrix proteins (PEL) involved in glucose-rich biofilm formation in Pseudomonas	159.691610975152	49.7411542774482	56.7087775587363	10.2048262924135	20.4931443061033	5.16305136247002	36.8075592009825	24.2568167603784	2.17016250767629	11.3939351925531	23.7250533745275	4.19579308207236	13.1601547213072	252.298468799707	73.5340050127557	13.483349724431	0.78112997464265	806.11833279759	13.8060337774974	5.84341283090614	0	4.34119697581255	0.395241145661752	0	11.5403731822569	44.8010319642629	3.63815145706377	6.89342475234554	275.516054832082	4525.31074918889	4.47506493419116	13.0973883859521	0.987016596856877	2178.35779312	430.511417416039	19.7237891965829	26.2707251392517	0	35.5123202639043	3.87644976837024	2.94992592402386	1.59687034400017	2.91582775366125	0	0	72.4564835931343	1.84868676642848	1.00694985401115	37.78913181505	5.50026880337504	2.17374491859799	0	0	3.37507274185801	4.91915295020571	0	0	342.058814365287	40.2350046036185	9.80878180234789	41.65834242561	36.9702373886212
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Extracellular matrix proteins (PSL) involved in mannose-rich biofilm formation in Pseudomonas	24.9518142148676	2.58395606636095	23.2193419925534	1.70080438206892	5.85518408745808	0	0	1.21284083801892	0	29.1684740929361	0.564882223203035	0	0.376004420608778	1.44445688244107	1.50069397985216	8.98889981628731	0	0	4.60201125916579	0	0	0	0.395241145661752	0	0	4.71589810150136	0	0	0	1.32319027754061	0	2.18289806432535	0	1.11767972966649	1.03364085814175	4.22652625641063	0	0	11.3639424844494	0	5.89985184804771	0	0.728956938415313	4.44122892420747	0	35.0595888353875	0	0	0	4.40021504270004	1.08687245929899	0	0	0	1.63971765006857	0	0	0	0	0	0	31.2825085596025
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Hyaluronic Acid-containing Cell Walls	59.1357996892361	65.567885183909	33.7126984699574	16.1576416296547	30.0078184482227	3.61413595372901	64.8514138303026	14.5540900562271	111.763369145329	149.944187133999	19.912098367907	16.0339235636337	32.3363801723549	167.075512735684	91.0421014443642	6.74167486221548	3.90564987321325	5.69694934839286	13.8060337774974	14.6085320772654	25.8626187454379	116.669668724962	12.0548549426834	102.461237273885	9.23229854580552	10.0212834656904	151.43805440028	3.44671237617277	410.300887411805	103.208841648168	383.177434990118	4.36579612865069	4.19482053664173	2.23535945933299	67.9618864228201	25.3591575384638	4.37845418987528	0	20.5971457530645	1.93822488418512	6.63733332905368	1.59687034400017	0	24.4267590831411	0	16.3611414565142	58.6958048341041	97.6741358390819	21.6181069392403	6.60032256405005	0.543436229649497	2.19355195167233	0	2.250048494572	2.45957647510285	2.89335470686618	0	1.61348497342116	2.21884216564072	0	3.78712203869182	30.2483760452355
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Lipid-linked oligosaccharide synthesis related cluster	153.703175563584	129.197803318047	153.158351989343	153.072394386203	210.786627148491	37.1739698097841	198.059723319573	351.723843025487	1611.70735570092	187.316294565574	49.4271945302656	35.0648421858905	56.7766675119254	142.038260106705	147.568241352129	137.080722198381	4.6867798478559	8.54542402258929	263.465144587242	140.241907941747	552.728846695695	818.315629940665	1096.3989380657	1444.60199879221	435.072068971085	153.266688298794	321.976403950144	39.6371923259869	235.873457014516	115.779149284803	302.066883057904	28.3776748362295	180.13052892638	45.8248689163263	46.5138386163787	95.8012618119742	170.759713405136	725.591410029884	213.073921583426	127.922842356218	56.0485925564533	102.998137188011	5.10269856890719	51.0741326283859	0	58.4326480589792	63.7796934417824	40.2779941604461	35.4060334122991	55.0026880337504	44.5617708312588	478.593153092145	536.49955918855	3.37507274185801	16.3971765006857	223.270538213173	61.6632404996466	6.85731113703994	12.1296705055026	109.297854369019	91.1822460085031	18.0973190014229
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; O-methyl phosphoramidate modification in capsular polysaccharide	1.49710885289205	2.58395606636095	0.893051615098209	0	4.39138806559356	0	5.25822274299751	12.1284083801892	12.297587543499	0	0.847323334804552	0	0	0.962971254960715	7.0032385726434	0	11.7169496196397	0.949491558065477	82.8362026649843	18.6989210588997	0	2.17059848790627	1.97620572830876	4.05787078312418	23.0807463645138	8.25282167762738	0	0	0	0	1.11876623354779	0	0	0	2.0672817162835	1.40884208547021	4.37845418987528	0	2.84098562111234	0	2.94992592402386	0	0	4.44122892420747	0	16.3611414565142	0	0.503474927005577	0	4.40021504270004	0	0	0	0	3.27943530013714	1.44667735343309	0	0.403371243355291	15.6798179705278	0	25.6359030311446	0.775599385775269
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Protein-O-mannosyltransferase and 16S rRNA (cytidine(1402)-2'-O)-methyltransferase cluster	372.780104370121	388.885387987322	398.74754614135	214.301352140684	305.933368569685	97.5816707506834	585.415465387056	360.21372889162	1140.42039778389	538.477377200062	334.9751583594	345.853229765108	368.860336617211	604.505205301589	687.06772710898	151.687684399848	269.685123745375	255.887974898646	349.7528556966	320.803364416747	564.644608211917	945.295641483182	973.083700619233	992.149406473861	580.480771067522	351.334408561851	589.380536044331	68.9342475234554	527.246550973624	354.614994380884	623.15279208612	145.162721277636	469.079637656231	222.977106068466	336.708509539675	172.583155470101	252.855729465297	812.846073261326	360.094927475989	240.662923119653	219.769481339777	297.417101570032	287.937990674049	222.061446210374	478.735045229062	375.137600538647	351.712657313018	361.494997590004	258.055512755026	391.619138800303	360.569938372441	631.742962081631	625.916152386642	15.187827338361	26.2354824010971	480.537994232025	314.807069919249	262.897207856811	310.637903189701	310.027567681353	330.062251525987	334.024802140549
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Rcs two-component regulator of capsule synthesis	4.99036284297351	3.87593409954142	0.893051615098209	0	23.4207363498323	0	0	12.1284083801892	0	100.266629694468	249.960383767343	291.307919698167	1657.05148162288	0	0	0	3645.92415664457	0.474745779032739	2.3010056295829	4.67473026472492	0	0	0	0	0	9.43179620300272	0	6.89342475234554	3.96425978175657	0	0	4.36579612865069	0	0	0	5.63536834188084	13.1353625696258	0	41.1942915061289	12.9214992279008	0	0	0	0	0	371.631641655108	0	0	0	0	0	0	0	0	1.63971765006857	0	0	2367.78919849556	1330.41776251818	0	584.090745198239	112.720444066006
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Streptococcal Hyaluronic Acid Capsule	591.357996892361	570.085307140884	534.268128732504	512.792521193779	534.28554798055	585.4900245041	557.371610757736	514.850935739032	809.470615363255	707.56337545755	367.455886193574	581.866590631678	602.547084025566	1093.45386000789	966.947154351407	733.718947504452	602.446492943144	344.428062688252	674.769900875184	540.515686858818	158.290059232549	638.155955444445	461.839278705757	674.621017694394	440.265236903101	444.473396066503	803.576703078961	554.059014469773	1157.56385627292	631.161762386871	1355.94467505992	626.491744461375	88.0912312694762	528.662512132252	845.518221959951	532.542308307739	551.685227924285	312.279847354634	482.25730918382	153.76584081202	283.930370187296	310.591281908033	654.603330696951	519.623784132274	143.620513568719	439.413513403524	887.831819577276	891.402358263373	582.327116843631	184.809031793401	86.4063605142701	191.23784742307	129.005619194193	625.513481491017	602.186306987682	97.8918342489724	18.6612438354194	447.036180448501	378.238627836222	184.264972429821	360.650544915421	326.78587453998
