	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Alginate biosynthesis	243.889849707097	546.10126684011	242.074505153236	422.448100732085	373.115090663403	300.065476665468	354.020326177007	475.507333070799	579.016377914071	417.82312018998	563.828314845365	303.807598205928	497.84207665419	231.93584321841	191.698000436209	291.214368875893	204.73683316854	288.872295613875	370.761091181521	360.266902950301	883.975771077793	729.726603528888	745.249847072278	672.343870705516	334.752434204754	441.184230652833	294.126213841745	278.921473709253	308.324831134493	231.417332013951	272.329181112608	290.882002618494	713.894357564753	265.834078793968	216.736305447268	323.298907474425	387.971114596501	823.788042078734	460.138598682314	565.608839063925	457.394294667777	563.819284869411	223.793569825386	288.391483850083	504.281244854272	350.337371148166	296.978122662109	286.241501105892	219.208490035693	520.026190033095	578.570078668135	895.888227620246	903.436567072132	279.35667996104	268.099036724856	805.557062868419	728.219349243737	107.519246959539	249.772912635826	627.96896167197	554.908268301096	307.006531662035
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Colanic acid synthesis	75.114113387463	77.9667864159942	110.09821326879	40.4662915791141	64.7348430050195	50.5854206785266	121.927266269157	92.5276023458587	196.225246329281	201.539407207725	231.869682797445	120.954584316913	193.951292196679	82.3029722137902	29.7739429697937	16.3603578020165	334.930613385764	167.485047569881	65.4077866706754	68.7596726279437	149.302693486008	179.455815442299	190.434630976213	35.8638361443163	23.5863491565426	98.7738351366959	53.0569422638798	20.7099704326914	46.6331191446854	126.102377398231	11.0835774207062	31.5075283300496	125.122434256963	119.749013052784	148.381399467996	64.4004508204403	94.6077103216878	168.095678629669	129.167897816568	148.196405723607	80.8931113783489	149.032747153822	5.19681078336342	74.0284695386177	123.497447719414	336.623096832757	31.8028586226634	67.3174607626112	24.9698938669096	238.68623952012	306.998798560554	191.318816143853	161.334842466263	156.580963744356	105.265473030837	246.897844991315	259.278522278457	2036.14573929628	1277.30845358606	175.964229107442	580.282326699639	297.73376071945
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Extracellular matrix proteins (PEL) involved in glucose-rich biofilm formation in Pseudomonas	42.2434381089423	10.2798673870403	16.3442116716964	1.19900123197375	2.69327727212562	0.86176185142294	8.23303084132574	3.75746608511101	0.467388439053468	2.54212168526394	6.14805977114437	1.10532909950182	3.54480168505679	51.2803298930155	14.7614489597291	1.18984420378302	0.186590870967	184.608640554143	1.68432068679851	0.703783752588983	0	1.03507319649488	0.0958644001893849	0	1.33633706269363	6.34557182619517	0.456895089462905	0.81615647025385	28.1214905037365	819.515687794679	0.568388585677242	1.12526886893034	0.244379754408131	283.585451324271	84.5428903945559	2.42041962815078	3.81610932390001	0	5.87661045571282	0.765543206493018	0.428572775514431	0.319127938230882	0.377949875153703	0	0	15.459727410097	0.30288436783489	0.206971439700572	9.42740890893527	1.09088774917788	0.476336382560984	0	0	0.529586123148892	0.794956372794235	0	0	86.0153975676316	10.5118725416904	2.16381133728958	10.6720304440934	9.2727709425855
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Extracellular matrix proteins (PSL) involved in mannose-rich biofilm formation in Pseudomonas	6.60053720452223	0.534019085041056	6.6921181647891	0.199833538662292	0.769507792035893	0	0	0.187873304255551	0	6.50783151427567	0.146382375503437	0	0.10128004814448	0.293589674960013	0.301254060402634	0.793229469188677	0	0	0.561440228932836	0	0	0	0.0958644001893849	0	0	0.667954929073176	0	0	0	0.239624470115403	0	0.18754481148839	0	0.145503053527076	0.202984130599174	0.518661348889452	0	0	1.8805153458281	0	0.857145551028862	0	0.0944874687884257	0.532578917544012	0	7.48051326295015	0	0	0	0.872710199342303	0.238168191280492	0	0	0	0.264985457598078	0	0	0	0	0	0	7.84619079757235
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Hyaluronic Acid-containing Cell Walls	15.6432731747177	13.5507342829168	9.7164407969534	1.89841861729177	3.94372743418395	0.603233295996058	14.5058162442406	2.25447965106661	24.0705046112536	33.4543213780734	5.15997873649617	4.22393620166765	8.71008414042525	33.9585390703748	18.2760796644265	0.594922101891508	0.932954354834998	1.30465470356285	1.68432068679851	1.75945938147246	6.79133471203324	27.8175921557998	2.92386420577624	20.8175140837698	1.0690696501549	1.4194042242805	19.0182580988934	0.408078235126925	41.878766433622	18.6907086690014	48.6682726486138	0.375089622976781	1.03861395623456	0.291006107054152	13.3462065868957	3.11196809333671	0.636018220650002	0	3.40843406431343	0.382771603246509	0.96428874490747	0.319127938230882	0	2.92918404649207	0	3.49090618937674	9.61657867875775	20.0762296509555	5.39315734880531	1.30906529901346	0.119084095640246	0.617157471431783	0	0.353057415432594	0.397478186397118	0.757161804215636	0	0.405733007394488	0.579698853402042	0	0.970184585826675	7.58681258938814
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Lipid-linked oligosaccharide synthesis related cluster	40.659309179857	26.7009542520528	44.1422409715896	17.9850184796063	27.7022805132921	6.20468533024517	44.3015469080862	54.4832582341097	347.113814070375	41.7924805057391	12.8084578565508	9.23739318869374	15.2932872698164	28.8696513710679	29.6233159395923	12.0967494051273	1.119545225802	1.95698205534428	32.1424531064048	16.8908100621356	145.14255651581	195.111297539284	265.927846125354	293.506337181072	50.3799072635499	21.7085351948782	40.4352154174671	4.69289970395964	24.0752328772996	20.9671411350978	38.3662295332138	2.43808254934908	44.599305179484	5.96562519461012	9.13428587696282	11.7563239081609	24.8047106053501	188.362533499913	35.2596627342769	25.2629258142696	8.14288273477419	20.5837520158919	0.66141228151898	6.12465755175614	0	12.4675221049169	10.4495106903037	8.27885758802289	8.8328876263898	10.9088774917788	9.76489584250018	134.65253922148	151.504404036419	0.529586123148892	2.64985457598078	58.4276525586399	14.6725001438293	1.72436528142658	3.16902039859783	24.1110406155125	23.3590596433653	4.53911864322367
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; O-methyl phosphoramidate modification in capsular polysaccharide	0.396032232271334	0.534019085041056	0.257389160184196	0	0.577130844026919	0	1.17614726304654	1.87873304255551	2.64853448796965	0	0.219573563255156	0	0	0.195726449973342	1.40585228187896	0	2.79886306450499	0.217442450593809	10.105924120791	2.25210800828475	0	0.517536598247438	0.479322000946924	0.824456003317617	2.67267412538726	1.16892112587806	0	0	0	0	0.14209714641931	0	0	0	0.405968261198348	0.172887116296484	0.636018220650002	0	0.470128836457025	0	0.428572775514431	0	0	0.532578917544012	0	3.49090618937674	0	0.103485719850286	0	0.872710199342303	0	0	0	0	0.529970915196157	0.378580902107818	0	0.101433251848622	4.0965385640411	0	6.56740335021134	0.194533656138157
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Protein-O-mannosyltransferase and 16S rRNA (cytidine(1402)-2'-O)-methyltransferase cluster	98.6120258355622	80.369872298679	114.924260022244	25.1790258714488	40.2067821338754	16.2872989918936	130.944395285848	55.7983713638986	245.612624722597	120.140670845574	86.8047486735383	91.1106986303639	99.3557272297346	122.867278970765	137.924150654339	13.3857472925589	64.4204982013566	58.6007404350314	42.6694573988955	38.6377280171352	148.271548425019	225.387188536759	236.018153266266	201.579492811157	67.2177542534896	49.7626422159516	74.0170044929906	8.1615647025385	53.8152264316109	64.219357990928	79.1481105555559	12.471729963978	116.141478282464	29.0278591786517	66.1220805426809	21.1786717463193	36.7300522425376	211.013724237244	59.588830020928	47.5274740697749	31.9286717758251	59.4375784955018	37.3225501714282	26.6289458772006	102.914539766178	80.0414919135667	57.6237509805878	74.3027468525055	64.3781617384949	77.671207741465	79.0122974573033	177.741351772353	176.755138042489	2.38313755417001	4.23976732156925	125.751956316814	74.9069744184968	66.1091218923395	81.1578394762859	68.3918940536172	84.555318133971	83.7791612434998
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Rcs two-component regulator of capsule synthesis	1.32010744090445	0.801028627561585	0.257389160184196	0	3.07803116814357	0	0	1.87873304255551	0	22.3706708303226	64.774201160271	76.7414203368403	446.341172172722	0	0	0	870.91289023847	0.108721225296904	0.280720114466418	0.563027002071187	0	0	0	0	0	1.33590985814635	0	0.81615647025385	0.404625762643691	0	0	0.375089622976781	0	0	0	0.691548465185936	1.90805466195001	0	6.81686812862687	2.55181068831006	0	0	0	0	0	79.2934405872716	0	0	0	0	0	0	0	0	0.264985457598078	0	0	595.413188351412	347.587432499864	0	149.632314967883	28.2722246920789
Cell Envelope; Cell Envelope, Capsule and Slime layer; Capsule and Slime layer; Streptococcal Hyaluronic Acid Capsule	156.432731747177	117.817960637183	153.983065080195	60.249811906681	70.2175860232752	97.7237939513614	124.671609882933	79.7522176564813	174.335887766943	157.86575665489	95.221735264986	153.285460477341	162.301277151529	222.24738394473	194.108032919431	64.7473554225258	143.908209233298	78.8772489529041	82.321173567277	65.099997114481	41.5658129757427	152.155759884747	112.017551621296	137.065810551554	50.981258941762	62.9547520651469	100.916702885119	65.5985762966532	118.150722691958	114.300872245047	172.221741460204	53.825360897168	21.8108930809257	68.822944318307	166.041018830124	65.351329960071	80.1382958019003	81.0674194809753	79.8043699885801	30.3665471908897	41.250129643264	62.0703839859066	84.8497469720063	62.3117333526495	30.8743619298534	93.7557662289753	145.460217652706	183.221466994932	145.275521970575	36.6538283723767	18.9343712067991	53.8049104639163	36.4304482988336	98.1499614902612	97.3159093028943	25.6173077092957	4.44036188563254	112.413401361235	98.8193312099348	40.6487415505115	92.3914244041095	81.9635137862103
